station,valid,tmpc,dwpc,relh,alti,mslp
RJAI,2006-06-19 06:00,27.00,21.00,69.71,29.80,M
RJAI,2006-06-19 07:00,27.00,21.00,69.71,29.80,M
RJAI,2006-06-19 08:00,27.00,19.00,61.58,29.80,M
RJAI,2006-06-19 09:00,27.00,21.00,69.71,29.83,M
RJAI,2006-06-19 10:00,26.00,21.00,73.95,29.85,M
RJAI,2006-06-20 00:00,24.00,20.00,78.34,29.91,M
RJAI,2006-06-20 03:00,27.00,19.00,61.58,29.88,M
RJAI,2006-06-20 06:00,27.00,20.00,65.54,29.85,M
RJAI,2006-06-21 00:00,22.00,21.00,94.06,29.88,M
RJAI,2006-06-21 03:00,21.00,20.00,94.01,29.85,M
RJAI,2006-06-21 06:00,23.00,20.00,83.21,29.80,M
RJAI,2006-06-21 08:00,24.00,20.00,78.34,29.80,M
RJAI,2006-06-22 00:00,21.00,20.00,94.01,29.83,M
RJAI,2006-06-22 03:00,23.00,18.00,73.44,29.80,M
RJAI,2006-06-22 06:00,26.00,19.00,65.33,29.77,M
RJAI,2006-06-22 06:30,24.00,20.00,78.34,29.77,M
RJAI,2006-06-22 07:00,25.00,20.00,73.78,29.74,M
RJAI,2006-06-22 08:00,25.00,20.00,73.78,29.74,M
RJAI,2006-06-23 00:00,22.00,19.00,83.09,29.74,M
RJAI,2006-06-23 03:00,24.00,18.00,69.14,29.71,M
RJAI,2006-06-23 06:00,25.00,20.00,73.78,29.71,M
RJAI,2006-06-26 00:00,22.00,21.00,94.06,29.83,M
RJAI,2006-06-26 03:00,22.00,21.00,94.06,29.80,M
RJAI,2006-06-26 06:00,22.00,20.00,88.43,29.77,M
RJAI,2006-06-26 07:00,23.00,21.00,88.51,29.74,M
RJAI,2006-06-27 00:00,23.00,21.00,88.51,29.71,M
RJAI,2006-06-27 03:00,26.00,21.00,73.95,29.68,M
RJAI,2006-06-27 06:00,27.00,21.00,69.71,29.65,M
RJAI,2006-06-28 00:00,26.00,20.00,69.52,29.74,M
RJAI,2006-06-28 03:00,29.00,22.00,65.95,29.74,M
RJAI,2006-06-28 06:00,29.00,23.00,70.08,29.71,M
RJAI,2006-06-28 07:00,29.00,22.00,65.95,29.68,M
RJAI,2006-06-28 08:00,29.00,22.00,65.95,29.68,M
RJAI,2006-06-29 00:00,28.00,19.00,58.08,29.88,M
RJAI,2006-06-29 03:00,29.00,19.00,54.80,29.85,M
RJAI,2006-06-29 06:00,29.00,22.00,65.95,29.83,M
RJAI,2006-06-29 07:00,29.00,21.00,62.03,29.83,M
RJAI,2006-06-29 08:00,30.00,21.00,58.55,29.83,M
RJAI,2006-06-29 09:00,29.00,21.00,62.03,29.83,M
RJAI,2006-06-29 10:00,28.00,21.00,65.74,29.85,M
RJAI,2006-06-30 00:00,26.00,22.00,78.62,29.91,M
RJAI,2006-06-30 03:00,28.00,23.00,74.28,29.85,M
RJAI,2006-06-30 06:00,28.00,22.00,69.90,29.80,M
RJAI,2006-07-03 00:00,26.00,23.00,83.55,29.62,M
RJAI,2006-07-03 03:00,28.00,21.00,65.74,29.62,M
RJAI,2006-07-03 06:00,28.00,22.00,69.90,29.59,M
RJAI,2006-07-03 21:00,23.00,21.00,88.51,29.62,M
RJAI,2006-07-03 22:00,24.00,20.00,78.34,29.65,M
RJAI,2006-07-03 23:00,25.00,21.00,78.48,29.65,M
RJAI,2006-07-04 00:00,26.00,20.00,69.52,29.65,M
RJAI,2006-07-04 01:00,27.00,19.00,61.58,29.65,M
RJAI,2006-07-04 02:00,27.00,20.00,65.54,29.65,M
RJAI,2006-07-04 03:00,27.00,20.00,65.54,29.62,M
RJAI,2006-07-04 04:00,27.00,18.00,57.84,29.62,M
RJAI,2006-07-04 05:00,28.00,19.00,58.08,29.62,M
RJAI,2006-07-04 06:00,27.00,20.00,65.54,29.62,M
RJAI,2006-07-04 06:20,26.00,21.00,73.95,29.62,M
RJAI,2006-07-04 07:00,26.00,21.00,73.95,29.65,M
RJAI,2006-07-04 20:00,21.00,21.00,100.00,29.71,M
RJAI,2006-07-04 20:19,21.00,21.00,100.00,29.71,M
RJAI,2006-07-04 21:00,22.00,21.00,94.06,29.74,M
RJAI,2006-07-04 22:00,22.00,21.00,94.06,29.71,M
RJAI,2006-07-04 23:00,22.00,21.00,94.06,29.74,M
RJAI,2006-07-05 00:00,22.00,21.00,94.06,29.71,M
RJAI,2006-07-05 00:20,22.00,21.00,94.06,29.71,M
RJAI,2006-07-05 01:00,22.00,21.00,94.06,29.71,M
RJAI,2006-07-05 02:00,22.00,22.00,100.00,29.71,M
RJAI,2006-07-05 03:00,22.00,22.00,100.00,29.68,M
RJAI,2006-07-05 06:00,22.00,22.00,100.00,29.59,M
RJAI,2006-07-05 22:00,21.00,20.00,94.01,29.50,M
RJAI,2006-07-05 23:00,22.00,21.00,94.06,29.50,M
RJAI,2006-07-06 00:00,23.00,21.00,88.51,29.50,M
RJAI,2006-07-06 03:00,26.00,22.00,78.62,29.47,M
RJAI,2006-07-06 06:00,27.00,23.00,78.76,29.47,M
RJAI,2006-07-07 00:00,25.00,23.00,88.67,29.68,M
RJAI,2006-07-07 03:00,27.00,23.00,78.76,29.68,M
RJAI,2006-07-07 06:00,27.00,22.00,74.11,29.68,M
RJAI,2006-07-09 23:00,24.00,23.00,94.14,30.00,M
RJAI,2006-07-10 00:00,24.00,23.00,94.14,29.97,M
RJAI,2006-07-10 01:00,25.00,23.00,88.67,29.97,M
RJAI,2006-07-10 02:00,27.00,23.00,78.76,29.97,M
RJAI,2006-07-10 03:00,28.00,22.00,69.90,29.97,M
RJAI,2006-07-10 04:00,28.00,22.00,69.90,29.94,M
RJAI,2006-07-10 06:00,29.00,23.00,70.08,29.94,M
RJAI,2006-07-11 00:00,27.00,23.00,78.76,29.94,M
RJAI,2006-07-11 03:00,29.00,23.00,70.08,29.91,M
RJAI,2006-07-11 06:00,29.00,24.00,74.44,29.88,M
RJAI,2006-07-11 20:00,25.00,24.00,94.19,29.85,M
RJAI,2006-07-11 21:00,25.00,24.00,94.19,29.85,M
RJAI,2006-07-11 23:00,26.00,24.00,88.75,29.85,M
RJAI,2006-07-12 00:00,27.00,24.00,83.66,29.85,M
RJAI,2006-07-12 01:00,27.00,25.00,88.83,29.85,M
RJAI,2006-07-12 02:00,29.00,25.00,79.04,29.85,M
RJAI,2006-07-12 03:00,31.00,24.00,66.35,29.83,M
RJAI,2006-07-12 06:00,30.00,24.00,70.27,29.80,M
RJAI,2006-07-13 00:00,28.00,25.00,83.77,29.77,M
RJAI,2006-07-13 03:00,31.00,25.00,70.45,29.77,M
RJAI,2006-07-13 06:00,31.00,24.00,66.35,29.74,M
RJAI,2006-07-13 07:02,30.00,24.00,70.27,29.74,M
RJAI,2006-07-14 00:00,30.00,25.00,74.61,29.80,M
RJAI,2006-07-14 01:00,32.00,25.00,66.55,29.83,M
RJAI,2006-07-14 02:00,32.00,24.00,62.68,29.80,M
RJAI,2006-07-14 03:00,33.00,23.00,55.77,29.80,M
RJAI,2006-07-14 04:00,34.00,25.00,59.47,29.80,M
RJAI,2006-07-14 05:00,33.00,25.00,62.90,29.80,M
RJAI,2006-07-14 06:00,32.00,25.00,66.55,29.80,M
RJAI,2006-07-18 00:00,21.00,21.00,100.00,29.80,M
RJAI,2006-07-18 03:00,21.00,20.00,94.01,29.77,M
RJAI,2006-07-18 06:00,22.00,19.00,83.09,29.71,M
RJAI,2006-07-19 00:00,20.00,20.00,100.00,29.59,M
RJAI,2006-07-19 03:00,20.00,20.00,100.00,29.62,M
RJAI,2006-07-19 06:00,20.00,20.00,100.00,29.65,M
RJAI,2006-07-20 00:00,21.00,20.00,94.01,29.77,M
RJAI,2006-07-20 03:00,22.00,19.00,83.09,29.74,M
RJAI,2006-07-20 06:00,23.00,19.00,78.19,29.71,M
RJAI,2006-07-21 00:00,20.00,20.00,100.00,29.65,M
RJAI,2006-07-21 03:00,20.00,20.00,100.00,29.62,M
RJAI,2006-07-21 06:00,21.00,21.00,100.00,29.59,M
RJAI,2006-07-24 00:00,23.00,23.00,100.00,29.74,M
RJAI,2006-07-24 03:00,23.00,23.00,100.00,29.71,M
RJAI,2006-07-24 06:00,24.00,24.00,100.00,29.71,M
RJAI,2006-07-24 22:00,22.00,22.00,100.00,29.80,M
RJAI,2006-07-24 22:35,22.00,22.00,100.00,29.83,M
RJAI,2006-07-24 23:00,22.00,22.00,100.00,29.83,M
RJAI,2006-07-25 00:00,22.00,22.00,100.00,29.85,M
RJAI,2006-07-25 03:00,23.00,23.00,100.00,29.88,M
RJAI,2006-07-25 06:00,26.00,23.00,83.55,29.88,M
RJAI,2006-07-26 00:00,27.00,21.00,69.71,30.03,M
RJAI,2006-07-26 03:00,30.00,21.00,58.55,30.00,M
RJAI,2006-07-26 06:00,30.00,21.00,58.55,29.97,M
RJAI,2006-07-27 00:00,25.00,24.00,94.19,29.91,M
RJAI,2006-07-27 03:00,29.00,23.00,70.08,29.88,M
RJAI,2006-07-27 06:00,29.00,23.00,70.08,29.85,M
RJAI,2006-07-27 22:00,25.00,23.00,88.67,29.88,M
RJAI,2006-07-27 23:00,25.00,23.00,88.67,29.88,M
RJAI,2006-07-28 00:00,26.00,24.00,88.75,29.85,M
RJAI,2006-07-28 03:00,27.00,23.00,78.76,29.83,M
RJAI,2006-07-28 06:00,28.00,23.00,74.28,29.80,M
RJAI,2006-07-30 23:00,22.00,18.00,78.04,30.00,M
RJAI,2006-07-31 00:00,23.00,17.00,68.94,30.00,M
RJAI,2006-07-31 01:00,24.00,17.00,64.91,29.97,M
RJAI,2006-07-31 03:00,25.00,17.00,61.13,29.97,M
RJAI,2006-07-31 06:00,26.00,17.00,57.60,29.91,M
RJAI,2006-08-01 00:00,21.00,17.00,77.90,30.00,M
RJAI,2006-08-01 03:00,25.00,18.00,65.12,29.97,M
RJAI,2006-08-01 06:00,25.00,19.00,69.33,29.97,M
RJAI,2006-08-01 19:00,22.00,20.00,88.43,30.00,M
RJAI,2006-08-01 20:00,22.00,20.00,88.43,30.03,M
RJAI,2006-08-01 21:00,21.00,20.00,94.01,30.03,M
RJAI,2006-08-01 22:00,22.00,20.00,88.43,30.06,M
RJAI,2006-08-01 23:00,22.00,20.00,88.43,30.06,M
RJAI,2006-08-02 00:00,23.00,20.00,83.21,30.06,M
RJAI,2006-08-02 02:00,24.00,20.00,78.34,30.06,M
RJAI,2006-08-02 03:00,26.00,21.00,73.95,30.03,M
RJAI,2006-08-02 04:00,27.00,21.00,69.71,30.03,M
RJAI,2006-08-02 05:00,27.00,21.00,69.71,30.03,M
RJAI,2006-08-02 06:00,27.00,21.00,69.71,30.00,M
RJAI,2006-08-03 00:00,26.00,21.00,73.95,30.06,M
RJAI,2006-08-03 01:00,28.00,21.00,65.74,30.06,M
RJAI,2006-08-03 02:00,30.00,22.00,62.25,30.03,M
RJAI,2006-08-03 03:00,30.00,22.00,62.25,30.03,M
RJAI,2006-08-03 04:00,30.00,22.00,62.25,30.00,M
RJAI,2006-08-03 05:00,30.00,21.00,58.55,30.00,M
RJAI,2006-08-03 06:00,31.00,21.00,55.29,29.97,M
RJAI,2006-08-04 00:00,28.00,22.00,69.90,29.97,M
RJAI,2006-08-04 02:00,31.00,23.00,62.47,29.97,M
RJAI,2006-08-04 03:00,32.00,23.00,59.01,29.94,M
RJAI,2006-08-04 04:00,32.00,20.00,49.10,29.94,M
RJAI,2006-08-04 05:00,33.00,19.00,43.61,29.91,M
RJAI,2006-08-04 06:00,33.00,20.00,46.41,29.88,M
RJAI,2006-08-07 00:00,28.00,23.00,74.28,29.88,M
RJAI,2006-08-07 03:00,31.00,22.00,58.78,29.85,M
RJAI,2006-08-07 06:00,32.00,24.00,62.68,29.83,M
RJAI,2006-08-08 03:00,24.00,23.00,94.14,29.88,M
RJAI,2006-08-08 06:00,25.00,22.00,83.44,29.88,M
RJAI,2006-08-09 00:00,24.00,24.00,100.00,29.71,M
RJAI,2006-08-09 03:00,25.00,25.00,100.00,29.68,M
RJAI,2006-08-09 06:00,25.00,24.00,94.19,29.71,M
RJAI,2006-08-10 00:00,28.00,24.00,78.90,29.80,M
RJAI,2006-08-10 03:00,31.00,23.00,62.47,29.77,M
RJAI,2006-08-10 06:00,32.00,24.00,62.68,29.74,M
RJAI,2006-08-11 00:00,26.00,23.00,83.55,29.83,M
RJAI,2006-08-11 03:00,28.00,23.00,74.28,29.80,M
RJAI,2006-08-11 06:00,30.00,24.00,70.27,29.77,M
RJAI,2006-08-14 00:00,29.00,24.00,74.44,29.77,M
RJAI,2006-08-14 03:00,30.00,22.00,62.25,29.71,M
RJAI,2006-08-14 06:00,30.00,23.00,66.15,29.71,M
RJAI,2006-08-15 00:00,24.00,24.00,100.00,29.71,M
RJAI,2006-08-15 03:00,26.00,24.00,88.75,29.68,M
RJAI,2006-08-15 06:00,28.00,23.00,74.28,29.65,M
RJAI,2006-08-16 00:00,24.00,24.00,100.00,29.68,M
RJAI,2006-08-16 03:00,26.00,25.00,94.23,29.68,M
RJAI,2006-08-16 06:00,28.00,26.00,88.90,29.65,M
RJAI,2006-08-17 00:00,28.00,27.00,94.31,29.65,M
RJAI,2006-08-17 03:00,30.00,27.00,83.99,29.62,M
RJAI,2006-08-17 06:00,29.00,27.00,88.98,29.59,M
RJAI,2006-08-18 00:00,29.00,24.00,74.44,29.68,M
RJAI,2006-08-18 03:00,31.00,24.00,66.35,29.68,M
RJAI,2006-08-18 06:00,31.00,25.00,70.45,29.65,M
RJAI,2006-08-21 00:00,28.00,24.00,78.90,29.88,M
RJAI,2006-08-21 03:00,31.00,21.00,55.29,29.83,M
RJAI,2006-08-21 06:00,32.00,22.00,55.53,29.80,M
RJAI,2006-08-22 00:00,27.00,23.00,78.76,29.83,M
RJAI,2006-08-22 02:00,29.00,23.00,70.08,29.83,M
RJAI,2006-08-22 03:00,29.00,22.00,65.95,29.80,M
RJAI,2006-08-22 04:00,30.00,22.00,62.25,29.80,M
RJAI,2006-08-22 06:00,30.00,22.00,62.25,29.77,M
RJAI,2006-08-23 00:00,27.00,23.00,78.76,29.83,M
RJAI,2006-08-23 03:00,29.00,23.00,70.08,29.80,M
RJAI,2006-08-23 06:00,30.00,23.00,66.15,29.77,M
RJAI,2006-08-24 00:00,27.00,24.00,83.66,29.88,M
RJAI,2006-08-24 00:47,28.00,24.00,78.90,29.85,M
RJAI,2006-08-24 01:00,27.00,24.00,83.66,29.88,M
RJAI,2006-08-24 01:40,28.00,25.00,83.77,29.88,M
RJAI,2006-08-24 02:00,28.00,24.00,78.90,29.85,M
RJAI,2006-08-24 03:00,29.00,24.00,74.44,29.85,M
RJAI,2006-08-24 04:00,31.00,24.00,66.35,29.83,M
RJAI,2006-08-24 06:00,30.00,24.00,70.27,29.83,M
RJAI,2006-08-25 00:00,25.00,23.00,88.67,29.94,M
RJAI,2006-08-25 03:00,28.00,22.00,69.90,29.94,M
RJAI,2006-08-25 04:00,28.00,22.00,69.90,29.94,M
RJAI,2006-08-25 05:00,29.00,21.00,62.03,29.91,M
RJAI,2006-08-25 06:00,28.00,21.00,65.74,29.91,M
RJAI,2006-08-25 20:00,23.00,21.00,88.51,30.00,M
RJAI,2006-08-25 21:00,22.00,21.00,94.06,30.00,M
RJAI,2006-08-25 22:00,24.00,21.00,83.32,30.00,M
RJAI,2006-08-25 23:00,23.00,22.00,94.10,30.03,M
RJAI,2006-08-26 00:00,23.00,22.00,94.10,30.03,M
RJAI,2006-08-26 01:00,24.00,21.00,83.32,30.03,M
RJAI,2006-08-26 02:00,25.00,22.00,83.44,30.03,M
RJAI,2006-08-26 03:00,25.00,21.00,78.48,30.00,M
RJAI,2006-08-26 04:00,25.00,21.00,78.48,30.00,M
RJAI,2006-08-26 05:00,26.00,20.00,69.52,29.97,M
RJAI,2006-08-26 06:00,26.00,21.00,73.95,29.97,M
RJAI,2006-08-26 06:05,25.00,21.00,78.48,29.97,M
RJAI,2006-08-26 07:00,26.00,21.00,73.95,29.97,M
RJAI,2006-08-26 08:00,25.00,20.00,73.78,29.97,M
RJAI,2006-08-26 19:25,23.00,19.00,78.19,29.97,M
RJAI,2006-08-26 20:00,23.00,19.00,78.19,30.00,M
RJAI,2006-08-26 21:00,23.00,19.00,78.19,30.00,M
RJAI,2006-08-26 22:00,23.00,19.00,78.19,30.00,M
RJAI,2006-08-26 23:00,24.00,20.00,78.34,30.00,M
RJAI,2006-08-27 00:00,25.00,19.00,69.33,30.00,M
RJAI,2006-08-27 01:00,25.00,19.00,69.33,30.00,M
RJAI,2006-08-28 00:00,24.00,20.00,78.34,29.91,M
RJAI,2006-08-28 03:00,26.00,20.00,69.52,29.88,M
RJAI,2006-08-28 06:00,27.00,20.00,65.54,29.85,M
RJAI,2006-08-28 21:00,24.00,22.00,88.59,29.83,M
RJAI,2006-08-28 22:00,25.00,22.00,83.44,29.85,M
RJAI,2006-08-28 23:00,25.00,22.00,83.44,29.83,M
RJAI,2006-08-29 00:00,27.00,22.00,74.11,29.83,M
RJAI,2006-08-29 01:00,28.00,22.00,69.90,29.80,M
RJAI,2006-08-29 02:00,30.00,23.00,66.15,29.80,M
RJAI,2006-08-29 03:00,29.00,23.00,70.08,29.77,M
RJAI,2006-08-29 06:00,31.00,24.00,66.35,29.74,M
RJAI,2006-08-29 23:00,26.00,23.00,83.55,29.71,M
RJAI,2006-08-30 00:00,27.00,23.00,78.76,29.71,M
RJAI,2006-08-30 01:00,27.00,22.00,74.11,29.71,M
RJAI,2006-08-30 02:00,27.00,22.00,74.11,29.71,M
RJAI,2006-08-30 02:40,27.00,22.00,74.11,29.68,M
RJAI,2006-08-30 03:00,28.00,22.00,69.90,29.68,M
RJAI,2006-08-30 04:00,28.00,23.00,74.28,29.68,M
RJAI,2006-08-30 05:00,27.00,24.00,83.66,29.65,M
RJAI,2006-08-30 06:00,27.00,24.00,83.66,29.65,M
RJAI,2006-08-31 00:00,26.00,18.00,61.36,29.68,M
RJAI,2006-08-31 03:00,29.00,16.00,45.34,29.65,M
RJAI,2006-08-31 06:00,29.00,18.00,51.47,29.62,M
RJAI,2006-08-31 20:30,24.00,22.00,88.59,29.65,M
RJAI,2006-08-31 21:00,24.00,22.00,88.59,29.68,M
RJAI,2006-08-31 22:00,24.00,20.00,78.34,29.65,M
RJAI,2006-08-31 23:00,25.00,19.00,69.33,29.65,M
RJAI,2006-08-31 23:23,24.00,20.00,78.34,29.68,M
RJAI,2006-09-01 00:00,23.00,20.00,83.21,29.68,M
RJAI,2006-09-01 01:00,22.00,19.00,83.09,29.71,M
RJAI,2006-09-01 02:00,22.00,19.00,83.09,29.71,M
RJAI,2006-09-01 03:00,21.00,19.00,88.34,29.68,M
RJAI,2006-09-01 04:00,20.00,20.00,100.00,29.68,M
RJAI,2006-09-01 05:00,21.00,21.00,100.00,29.65,M
RJAI,2006-09-01 06:00,21.00,20.00,94.01,29.65,M
RJAI,2006-09-01 07:00,21.00,19.00,88.34,29.68,M
RJAI,2006-09-01 08:00,21.00,20.00,94.01,29.68,M
RJAI,2006-09-04 00:00,25.00,19.00,69.33,29.83,M
RJAI,2006-09-04 03:00,29.00,18.00,51.47,29.77,M
RJAI,2006-09-04 06:00,30.00,17.00,45.61,29.71,M
RJAI,2006-09-04 21:00,23.00,20.00,83.21,29.65,M
RJAI,2006-09-04 22:00,24.00,20.00,78.34,29.62,M
RJAI,2006-09-04 23:00,25.00,21.00,78.48,29.59,M
RJAI,2006-09-05 00:00,25.00,20.00,73.78,29.59,M
RJAI,2006-09-05 03:00,30.00,19.00,51.72,29.53,M
RJAI,2006-09-05 06:00,33.00,18.00,40.96,29.47,M
RJAI,2006-09-06 00:00,24.00,21.00,83.32,29.77,M
RJAI,2006-09-06 03:00,24.00,21.00,83.32,29.77,M
RJAI,2006-09-06 06:00,22.00,22.00,100.00,29.77,M
RJAI,2006-09-07 00:00,22.00,21.00,94.06,29.88,M
RJAI,2006-09-07 03:00,24.00,22.00,88.59,29.88,M
RJAI,2006-09-07 06:00,26.00,24.00,88.75,29.85,M
RJAI,2006-09-08 00:00,24.00,24.00,100.00,30.00,M
RJAI,2006-09-08 03:00,25.00,24.00,94.19,30.00,M
RJAI,2006-09-08 06:00,26.00,24.00,88.75,29.97,M
RJAI,2006-09-11 00:00,25.00,22.00,83.44,29.97,M
RJAI,2006-09-11 03:00,26.00,22.00,78.62,30.00,M
RJAI,2006-09-11 06:00,26.00,21.00,73.95,29.97,M
RJAI,2006-09-12 00:00,21.00,21.00,100.00,30.12,M
RJAI,2006-09-12 03:00,22.00,22.00,100.00,30.12,M
RJAI,2006-09-12 06:00,21.00,21.00,100.00,30.12,M
RJAI,2006-09-12 21:00,18.00,18.00,100.00,30.15,M
RJAI,2006-09-12 22:00,17.00,17.00,100.00,30.15,M
RJAI,2006-09-12 23:00,17.00,17.00,100.00,30.15,M
RJAI,2006-09-12 23:27,17.00,17.00,100.00,30.15,M
RJAI,2006-09-13 00:00,17.00,17.00,100.00,30.15,M
RJAI,2006-09-13 01:00,17.00,17.00,100.00,30.15,M
RJAI,2006-09-13 02:00,17.00,17.00,100.00,30.12,M
RJAI,2006-09-13 03:00,18.00,18.00,100.00,30.09,M
RJAI,2006-09-13 04:00,18.00,18.00,100.00,30.09,M
RJAI,2006-09-13 05:00,18.00,18.00,100.00,30.06,M
RJAI,2006-09-13 06:00,18.00,18.00,100.00,30.06,M
RJAI,2006-09-14 00:00,16.00,16.00,100.00,30.00,M
RJAI,2006-09-14 01:00,16.00,16.00,100.00,30.03,M
RJAI,2006-09-14 02:00,17.00,17.00,100.00,30.00,M
RJAI,2006-09-14 03:00,18.00,17.00,93.88,29.97,M
RJAI,2006-09-14 06:00,20.00,16.00,77.75,29.97,M
RJAI,2006-09-14 20:00,18.00,15.00,82.62,30.03,M
RJAI,2006-09-14 21:00,18.00,15.00,82.62,30.06,M
RJAI,2006-09-14 22:00,20.00,15.00,72.92,30.06,M
RJAI,2006-09-14 23:00,19.00,15.00,77.60,30.09,M
RJAI,2006-09-15 00:00,20.00,15.00,72.92,30.09,M
RJAI,2006-09-15 01:00,21.00,16.00,73.09,30.09,M
RJAI,2006-09-15 02:00,22.00,16.00,68.75,30.09,M
RJAI,2006-09-15 03:00,22.00,16.00,68.75,30.06,M
RJAI,2006-09-15 03:40,23.00,16.00,64.69,30.06,M
RJAI,2006-09-15 04:00,23.00,16.00,64.69,30.06,M
RJAI,2006-09-15 05:00,23.00,15.00,60.67,30.06,M
RJAI,2006-09-15 06:00,23.00,15.00,60.67,30.03,M
RJAI,2006-09-15 07:00,22.00,15.00,64.48,30.06,M
RJAI,2006-09-15 08:00,22.00,15.00,64.48,30.06,M
RJAI,2006-09-18 22:00,25.00,21.00,78.48,29.74,M
RJAI,2006-09-18 23:00,27.00,21.00,69.71,29.74,M
RJAI,2006-09-19 00:00,27.00,20.00,65.54,29.74,M
RJAI,2006-09-19 01:00,28.00,20.00,61.81,29.74,M
RJAI,2006-09-19 02:00,29.00,19.00,54.80,29.74,M
RJAI,2006-09-19 03:00,29.00,20.00,58.32,29.74,M
RJAI,2006-09-19 06:00,28.00,20.00,61.81,29.71,M
RJAI,2006-09-19 21:00,21.00,16.00,73.09,29.88,M
RJAI,2006-09-19 22:00,22.00,16.00,68.75,29.88,M
RJAI,2006-09-19 23:00,23.00,16.00,64.69,29.91,M
RJAI,2006-09-20 00:00,25.00,13.00,47.25,29.91,M
RJAI,2006-09-20 01:00,25.00,14.00,50.43,29.88,M
RJAI,2006-09-20 02:00,27.00,13.00,41.97,29.88,M
RJAI,2006-09-20 03:00,28.00,14.00,42.25,29.88,M
RJAI,2006-09-20 04:00,29.00,15.00,42.52,29.88,M
RJAI,2006-09-20 05:00,29.00,15.00,42.52,29.85,M
RJAI,2006-09-20 06:00,29.00,15.00,42.52,29.85,M
RJAI,2006-09-21 00:00,24.00,16.00,60.90,29.97,M
RJAI,2006-09-21 03:00,27.00,16.00,50.95,29.94,M
RJAI,2006-09-21 06:00,25.00,19.00,69.33,29.91,M
RJAI,2006-09-22 00:00,22.00,17.00,73.27,30.06,M
RJAI,2006-09-22 03:00,22.00,17.00,73.27,30.03,M
RJAI,2006-09-22 06:00,23.00,17.00,68.94,30.00,M
RJAI,2006-09-24 22:00,18.00,13.00,72.56,30.03,M
RJAI,2006-09-24 23:00,20.00,14.00,68.35,30.06,M
RJAI,2006-09-25 00:00,21.00,14.00,64.26,30.06,M
RJAI,2006-09-25 01:00,22.00,13.00,56.63,30.03,M
RJAI,2006-09-25 03:00,22.00,12.00,53.03,30.03,M
RJAI,2006-09-25 06:00,22.00,13.00,56.63,30.00,M
RJAI,2006-09-26 00:00,20.00,15.00,72.92,30.06,M
RJAI,2006-09-26 03:00,21.00,15.00,68.55,30.03,M
RJAI,2006-09-26 06:00,18.00,18.00,100.00,29.97,M
RJAI,2006-09-27 00:00,19.00,18.00,93.92,29.77,M
RJAI,2006-09-27 03:00,19.00,19.00,100.00,29.71,M
RJAI,2006-09-27 06:00,20.00,20.00,100.00,29.65,M
RJAI,2006-09-28 00:00,22.00,16.00,68.75,29.88,M
RJAI,2006-09-28 03:00,25.00,16.00,57.36,29.85,M
RJAI,2006-09-28 06:00,27.00,15.00,47.79,29.85,M
RJAI,2006-09-29 00:00,21.00,17.00,77.90,30.06,M
RJAI,2006-09-29 03:00,23.00,17.00,68.94,30.03,M
RJAI,2006-09-29 06:00,22.00,17.00,73.27,30.03,M
RJAI,2006-10-02 00:00,16.00,16.00,100.00,29.97,M
RJAI,2006-10-02 03:00,17.00,17.00,100.00,29.91,M
RJAI,2006-10-02 06:00,20.00,17.00,82.86,29.85,M
RJAI,2006-10-03 00:00,20.00,18.00,88.26,29.91,M
RJAI,2006-10-03 03:00,24.00,19.00,73.61,29.88,M
RJAI,2006-10-03 06:00,24.00,18.00,69.14,29.88,M
RJAI,2006-10-04 00:00,21.00,18.00,82.98,30.00,M
RJAI,2006-10-04 02:00,22.00,18.00,78.04,29.97,M
RJAI,2006-10-04 03:00,22.00,18.00,78.04,29.97,M
RJAI,2006-10-04 03:14,22.00,18.00,78.04,29.97,M
RJAI,2006-10-04 06:00,23.00,17.00,68.94,29.91,M
RJAI,2006-10-05 00:00,19.00,17.00,88.18,29.94,M
RJAI,2006-10-05 02:00,19.00,17.00,88.18,29.91,M
RJAI,2006-10-05 03:00,20.00,18.00,88.26,29.88,M
RJAI,2006-10-05 04:00,19.00,18.00,93.92,29.85,M
RJAI,2006-10-05 06:00,19.00,18.00,93.92,29.83,M
RJAI,2006-10-06 00:00,16.00,16.00,100.00,29.50,M
RJAI,2006-10-06 03:00,16.00,16.00,100.00,29.38,M
RJAI,2006-10-06 06:00,16.00,16.00,100.00,29.29,M
RJAI,2006-10-09 04:00,23.00,18.00,73.44,30.00,M
RJAI,2006-10-10 00:00,20.00,12.00,59.97,30.18,M
RJAI,2006-10-10 03:00,24.00,13.00,50.17,30.15,M
RJAI,2006-10-10 06:00,24.00,15.00,57.12,30.09,M
RJAI,2006-10-11 00:00,22.00,15.00,64.48,30.12,M
RJAI,2006-10-11 03:00,24.00,16.00,60.90,30.09,M
RJAI,2006-10-11 06:00,24.00,16.00,60.90,30.06,M
RJAI,2006-10-12 00:00,22.00,16.00,68.75,30.09,M
RJAI,2006-10-12 01:00,23.00,15.00,60.67,30.09,M
RJAI,2006-10-12 02:00,24.00,14.00,53.55,30.06,M
RJAI,2006-10-12 03:00,25.00,14.00,50.43,30.06,M
RJAI,2006-10-12 04:00,25.00,13.00,47.25,30.03,M
RJAI,2006-10-12 05:00,25.00,15.00,53.80,30.00,M
RJAI,2006-10-12 06:00,25.00,16.00,57.36,30.00,M
RJAI,2006-10-13 00:00,20.00,16.00,77.75,30.09,M
RJAI,2006-10-13 02:00,24.00,22.00,88.59,30.09,M
